Timestamp,Times,S total_SJN,P total_SJN,Q total_SJN,pf total_SJN
2016-Jan-13 09:30:00.000,30:00.0,3191.703,3132.776,609.461,-98.157
2016-Jan-13 09:15:00.000,15:00.0,3060.335,3009.87,552.066,-98.353
2016-Jan-13 09:00:00.000,00:00.0,3045.88,2992.112,568.828,-98.237
2016-Jan-13 08:45:00.000,45:00.0,2985.052,2940.506,511.862,-98.514
2016-Jan-13 08:30:00.000,30:00.0,2888.418,2856.351,421.299,-98.898
2016-Jan-13 08:15:00.000,15:00.0,2715.932,2699.578,296.103,-99.398
2016-Jan-13 08:00:00.000,00:00.0,2712.107,2696.337,290.557,-99.418
2016-Jan-13 07:45:00.000,45:00.0,2632.944,2624.441,210.008,-99.678
2016-Jan-13 07:30:00.000,30:00.0,2723.484,2714.061,225.001,-99.655
2016-Jan-13 07:15:00.000,15:00.0,2701.605,2696.222,168.127,-99.801
2016-Jan-13 07:00:00.000,00:00.0,2637.837,2633.849,144.084,-99.848
2016-Jan-13 06:45:00.000,45:00.0,2602.032,2598.337,137.826,-99.858
2016-Jan-13 06:30:00.000,30:00.0,2613.777,2610.391,131.798,-99.871
2016-Jan-13 06:15:00.000,15:00.0,2553.663,2548.601,159.92,-99.802
2016-Jan-13 06:00:00.000,00:00.0,2589.093,2583.61,164.989,-99.79
2016-Jan-13 05:45:00.000,45:00.0,2509.778,2504.645,158.953,-99.796
2016-Jan-13 05:30:00.000,30:00.0,2384.257,2380.391,134.653,-99.838
2016-Jan-13 05:15:00.000,15:00.0,2393.732,2387.526,170.967,-99.74
2016-Jan-13 05:00:00.000,00:00.0,2286.611,2281.463,152.438,-99.775
2016-Jan-13 04:45:00.000,45:00.0,2280.041,2273.544,170.962,-99.716
2016-Jan-13 04:30:00.000,30:00.0,2240.47,2232.757,183.841,-99.656
2016-Jan-13 04:15:00.000,15:00.0,2214.354,2209.239,148.45,-99.771
2016-Jan-13 04:00:00.000,00:00.0,2263.532,2255.07,193.731,-99.627
2016-Jan-13 03:45:00.000,45:00.0,2243.56,2236.37,178.461,-99.681
2016-Jan-13 03:30:00.000,30:00.0,2270.722,2262.377,193.49,-99.633
2016-Jan-13 03:15:00.000,15:00.0,2275.613,2267.97,185.591,-99.664
2016-Jan-13 03:00:00.000,00:00.0,2304.018,2295.966,190.151,-99.653
2016-Jan-13 02:45:00.000,45:00.0,2336.362,2327.987,196.209,-99.642
2016-Jan-13 02:30:00.000,30:00.0,2337.688,2330.343,184.042,-99.687
2016-Jan-13 02:15:00.000,15:00.0,2348.773,2340.419,196.68,-99.646
2016-Jan-13 02:00:00.000,00:00.0,2366.732,2359.361,185.952,-99.689
2016-Jan-13 01:45:00.000,45:00.0,2394.528,2385.948,200.89,-99.643
2016-Jan-13 01:30:00.000,30:00.0,2435.458,2427.04,202.031,-99.653
2016-Jan-13 01:15:00.000,15:00.0,2458.359,2450.556,195,-99.683
2016-Jan-13 01:00:00.000,00:00.0,2528.952,2518.444,228.968,-99.585
2016-Jan-13 00:45:00.000,45:00.0,2540.93,2531.903,213.008,-99.645
2016-Jan-13 00:30:00.000,30:00.0,2591.843,2582.411,219.884,-99.637
2016-Jan-13 00:15:00.000,15:00.0,2644.359,2634.021,232.142,-99.61
2016-Jan-13 00:00:00.000,00:00.0,2666.583,2658.008,213.019,-99.678
2016-Jan-12 23:45:00.000,45:00.0,2728.558,2718.415,234.357,-99.628
2016-Jan-12 23:30:00.000,30:00.0,2793.875,2783.953,234.363,-99.646
2016-Jan-12 23:15:00.000,15:00.0,2845.271,2834.91,241.09,-99.636
2016-Jan-12 23:00:00.000,00:00.0,2881.953,2873.001,225.961,-99.69
2016-Jan-12 22:45:00.000,45:00.0,2954.594,2944.72,240.061,-99.667
2016-Jan-12 22:30:00.000,30:00.0,3090.212,3077.146,281.928,-99.58
2016-Jan-12 22:15:00.000,15:00.0,3150.504,3136.317,296.312,-99.553
2016-Jan-12 22:00:00.000,00:00.0,3241.627,3222.629,349.322,-99.416
2016-Jan-12 21:45:00.000,45:00.0,3312.867,3296.416,327.984,-99.505
2016-Jan-12 21:30:00.000,30:00.0,3367.03,3350.454,332.264,-99.51
2016-Jan-12 21:15:00.000,15:00.0,3403.233,3387.457,325.477,-99.539
2016-Jan-12 21:00:00.000,00:00.0,3467.027,3451.261,329.011,-99.547
2016-Jan-12 20:45:00.000,45:00.0,3491.268,3477.706,305.568,-99.615
2016-Jan-12 20:30:00.000,30:00.0,3600.147,3584.53,333.513,-99.568
2016-Jan-12 20:15:00.000,15:00.0,3571.383,3559.81,285.797,-99.678
2016-Jan-12 20:00:00.000,00:00.0,3613.223,3599.97,307.801,-99.635
2016-Jan-12 19:45:00.000,45:00.0,3654.153,3639.197,328.47,-99.593
2016-Jan-12 19:30:00.000,30:00.0,3652.121,3638.23,316.629,-99.621
2016-Jan-12 19:15:00.000,15:00.0,3561.339,3548.292,303.116,-99.635
2016-Jan-12 19:00:00.000,00:00.0,3601.207,3587.532,312.204,-99.622
2016-Jan-12 18:45:00.000,45:00.0,3551.137,3535.319,333.278,-99.557
2016-Jan-12 18:30:00.000,30:00.0,3418.437,3402.302,330.296,-99.53
2016-Jan-12 18:15:00.000,15:00.0,3241.818,3226.8,310.348,-99.538
2016-Jan-12 18:00:00.000,00:00.0,3099.264,3083.52,311.164,-99.493
2016-Jan-12 17:45:00.000,45:00.0,3013.239,2996.926,311.643,-99.461
2016-Jan-12 17:30:00.000,30:00.0,2972.605,2952.262,346.011,-99.317
2016-Jan-12 17:15:00.000,15:00.0,2978.484,2956.908,356.662,-99.278
2016-Jan-12 17:00:00.000,00:00.0,3095.782,3066.429,420.232,-99.059
2016-Jan-12 16:45:00.000,45:00.0,3230.693,3185.758,535.922,-98.612
2016-Jan-12 16:30:00.000,30:00.0,3369.491,3320.546,571.347,-98.55
2016-Jan-12 16:15:00.000,15:00.0,3426.358,3374.579,592.383,-98.491
2016-Jan-12 16:00:00.000,00:00.0,3452.824,3398.213,610.487,-98.422
2016-Jan-12 15:45:00.000,45:00.0,3418.413,3364.759,602.168,-98.433
2016-Jan-12 15:30:00.000,30:00.0,3461.272,3406.632,611.394,-98.425
2016-Jan-12 15:15:00.000,15:00.0,3453.381,3401.807,593.774,-98.508
2016-Jan-12 15:00:00.000,00:00.0,3460.289,3409.875,587.561,-98.545
2016-Jan-12 14:45:00.000,45:00.0,3448.387,3397.017,592.016,-98.512
2016-Jan-12 14:30:00.000,30:00.0,3449.512,3400.308,579.504,-98.577
2016-Jan-12 14:15:00.000,15:00.0,3530.382,3477.829,605.916,-98.514
2016-Jan-12 14:00:00.000,00:00.0,3580.954,3527.542,615.113,-98.512
2016-Jan-12 13:45:00.000,45:00.0,3573.509,3519.416,618.426,-98.489
2016-Jan-12 13:30:00.000,30:00.0,3561.854,3508.119,615.242,-98.494
2016-Jan-12 13:15:00.000,15:00.0,3516.059,3465.956,590.404,-98.577
2016-Jan-12 13:00:00.000,00:00.0,3553.127,3500.422,608.704,-98.519
2016-Jan-12 12:45:00.000,45:00.0,3509.026,3457.083,600.619,-98.522
2016-Jan-12 12:30:00.000,30:00.0,3480.647,3431.423,582.409,-98.587
2016-Jan-12 12:15:00.000,15:00.0,3497.865,3448.011,587.279,-98.578
2016-Jan-12 12:00:00.000,00:00.0,3440.209,3387.917,596.693,-98.482
2016-Jan-12 11:45:00.000,45:00.0,3388.978,3337.351,588.353,-98.479
2016-Jan-12 11:30:00.000,30:00.0,3421.557,3368.259,600.573,-98.444
2016-Jan-12 11:15:00.000,15:00.0,3370.843,3322.031,570.579,-98.553
2016-Jan-12 11:00:00.000,00:00.0,3433.422,3378.272,611.769,-98.397
2016-Jan-12 10:45:00.000,45:00.0,3365.102,3314.133,582.517,-98.487
2016-Jan-12 10:30:00.000,30:00.0,3380.125,3327.607,592.494,-98.449
2016-Jan-12 10:15:00.000,15:00.0,3307.845,3259.4,562.927,-98.538
2016-Jan-12 10:00:00.000,00:00.0,3284.88,3232.612,582.881,-98.411
2016-Jan-12 09:45:00.000,45:00.0,3240.03,3190.954,560.948,-98.486
2016-Jan-12 09:30:00.000,30:00.0,3186.379,3139.655,541.952,-98.538
2016-Jan-12 09:15:00.000,15:00.0,3167.896,3128.001,498.743,-98.744
2016-Jan-12 09:00:00.000,00:00.0,3069.823,3033.102,472.313,-98.806
2016-Jan-12 08:45:00.000,45:00.0,2981.661,2948.1,444.976,-98.877
2016-Jan-12 08:30:00.000,30:00.0,3003.921,2950.625,561.197,-98.229
2016-Jan-12 08:15:00.000,15:00.0,2863.821,2824.605,471.208,-98.632
2016-Jan-12 08:00:00.000,00:00.0,2751.736,2728.847,347.872,-99.173
2016-Jan-12 07:45:00.000,45:00.0,2737.412,2723.703,272.194,-99.5
2016-Jan-12 07:30:00.000,30:00.0,2718.599,2708.818,229.756,-99.64
2016-Jan-12 07:15:00.000,15:00.0,2692.99,2685.518,198.938,-99.723
2016-Jan-12 07:00:00.000,00:00.0,2651.279,2645.993,166.419,-99.8
2016-Jan-12 06:45:00.000,45:00.0,2725.166,2717.388,204.972,-99.714
2016-Jan-12 06:30:00.000,30:00.0,2748.688,2739.865,218.649,-99.679
2016-Jan-12 06:15:00.000,15:00.0,2710.584,2699.771,241.021,-99.601
2016-Jan-12 06:00:00.000,00:00.0,2685.684,2675.503,232.792,-99.622
2016-Jan-12 05:45:00.000,45:00.0,2570.942,2562.368,209.504,-99.665
2016-Jan-12 05:30:00.000,30:00.0,2499.23,2489.474,217.817,-99.61
2016-Jan-12 05:15:00.000,15:00.0,2473.069,2462.172,230.792,-99.56
2016-Jan-12 05:00:00.000,00:00.0,2421.507,2409.744,237.432,-99.515
2016-Jan-12 04:45:00.000,45:00.0,2385.838,2375.128,225.25,-99.551
2016-Jan-12 04:30:00.000,30:00.0,2388.389,2372.276,276.03,-99.325
2016-Jan-12 04:15:00.000,15:00.0,2368.675,2353.921,262.363,-99.38
2016-Jan-12 04:00:00.000,00:00.0,2383.993,2368.611,269.126,-99.356
2016-Jan-12 03:45:00.000,45:00.0,2364.982,2350.885,257.094,-99.404
2016-Jan-12 03:30:00.000,30:00.0,2387.813,2373.437,260.942,-99.398
2016-Jan-12 03:15:00.000,15:00.0,2431.314,2415.893,272.723,-99.365
2016-Jan-12 03:00:00.000,00:00.0,2442.406,2427.918,264.761,-99.408
2016-Jan-12 02:45:00.000,45:00.0,2441.855,2427.589,262.553,-99.417
2016-Jan-12 02:30:00.000,30:00.0,2458.77,2443.971,267.487,-99.4
2016-Jan-12 02:15:00.000,15:00.0,2484.436,2467.585,287.39,-99.323
2016-Jan-12 02:00:00.000,00:00.0,2490.718,2474.558,282.921,-99.351
2016-Jan-12 01:45:00.000,45:00.0,2488.571,2474.796,260.52,-99.447
2016-Jan-12 01:30:00.000,30:00.0,2549.96,2531.918,301.698,-99.294
2016-Jan-12 01:15:00.000,15:00.0,2570.063,2553.239,292.709,-99.347
2016-Jan-12 01:00:00.000,00:00.0,2631.423,2614.501,297.29,-99.357
2016-Jan-12 00:45:00.000,45:00.0,2644.865,2629.461,284.166,-99.418
2016-Jan-12 00:30:00.000,30:00.0,2701.27,2684.652,298.447,-99.385
2016-Jan-12 00:15:00.000,15:00.0,2784.044,2765.533,319.533,-99.336
2016-Jan-12 00:00:00.000,00:00.0,2860.446,2840.51,336.322,-99.303
2016-Jan-11 23:45:00.000,45:00.0,2916.426,2897.188,333.224,-99.343
2016-Jan-11 23:30:00.000,30:00.0,2945.519,2927.845,321.154,-99.402
2016-Jan-11 23:15:00.000,15:00.0,3034.727,3015.111,342.99,-99.356
2016-Jan-11 23:00:00.000,00:00.0,3148.432,3119.631,418.637,-99.094
2016-Jan-11 22:45:00.000,45:00.0,3247.222,3212.808,470.351,-98.943
2016-Jan-11 22:30:00.000,30:00.0,3342.004,3307.416,478.464,-98.967
2016-Jan-11 22:15:00.000,15:00.0,3414.299,3379.054,488.434,-98.969
2016-Jan-11 22:00:00.000,00:00.0,3450.598,3421.522,445.65,-99.158
2016-Jan-11 21:45:00.000,45:00.0,3521.817,3489.611,474.171,-99.088
2016-Jan-11 21:30:00.000,30:00.0,3534.739,3507.543,436.3,-99.233
2016-Jan-11 21:15:00.000,15:00.0,3588.07,3559.88,447.721,-99.216
2016-Jan-11 21:00:00.000,00:00.0,3700.837,3672.233,457.867,-99.229
2016-Jan-11 20:45:00.000,45:00.0,3721.628,3690.789,477.063,-99.173
2016-Jan-11 20:30:00.000,30:00.0,3705.482,3680.254,430.164,-99.321
2016-Jan-11 20:15:00.000,15:00.0,3755.027,3730.281,429.186,-99.343
2016-Jan-11 20:00:00.000,00:00.0,3721.741,3697.332,423.904,-99.346
2016-Jan-11 19:45:00.000,45:00.0,3720.897,3697.88,410.958,-99.385
2016-Jan-11 19:30:00.000,30:00.0,3716.209,3690.838,432.347,-99.319
2016-Jan-11 19:15:00.000,15:00.0,3640.393,3617.151,409.407,-99.364
2016-Jan-11 19:00:00.000,00:00.0,3654.592,3630.577,416.996,-99.345
2016-Jan-11 18:45:00.000,45:00.0,3564.377,3538.961,423.768,-99.288
2016-Jan-11 18:30:00.000,30:00.0,3550.33,3523.242,436.732,-99.238
2016-Jan-11 18:15:00.000,15:00.0,3367.194,3338.796,435.113,-99.16
2016-Jan-11 18:00:00.000,00:00.0,3151.353,3126.288,395.683,-99.206
2016-Jan-11 17:45:00.000,45:00.0,3037.692,3010.566,403.888,-99.109
2016-Jan-11 17:30:00.000,30:00.0,3068.102,3034.302,453.111,-98.901
2016-Jan-11 17:15:00.000,15:00.0,3093.736,3057.622,469.973,-98.836
2016-Jan-11 17:00:00.000,00:00.0,3123.63,3086.481,478.096,-98.815
2016-Jan-11 16:45:00.000,45:00.0,3252.03,3198.537,586.458,-98.357
2016-Jan-11 16:30:00.000,30:00.0,3398.428,3334.878,652.604,-98.134
2016-Jan-11 16:15:00.000,15:00.0,3471.85,3406.593,669.147,-98.121
2016-Jan-11 16:00:00.000,00:00.0,3571.47,3502.218,698.879,-98.064
2016-Jan-11 15:45:00.000,45:00.0,3584.166,3518.171,683.806,-98.161
2016-Jan-11 15:30:00.000,30:00.0,3578.909,3514.402,675.536,-98.201
2016-Jan-11 15:15:00.000,15:00.0,3559.792,3494.926,675.701,-98.179
2016-Jan-11 15:00:00.000,00:00.0,3611.625,3543.672,696.439,-98.12
2016-Jan-11 14:45:00.000,45:00.0,3624.817,3556.367,700.11,-98.114
2016-Jan-11 14:30:00.000,30:00.0,3649.647,3580.147,707.936,-98.098
2016-Jan-11 14:15:00.000,15:00.0,3661.834,3593.291,704.452,-98.129
2016-Jan-11 14:00:00.000,00:00.0,3689.766,3621.656,704.624,-98.157
2016-Jan-11 13:45:00.000,45:00.0,3675.135,3608.125,697.733,-98.179
2016-Jan-11 13:30:00.000,30:00.0,3689.842,3624.756,689.006,-98.24
2016-Jan-11 13:15:00.000,15:00.0,3660.193,3598.214,669.971,-98.308
2016-Jan-11 13:00:00.000,00:00.0,3638.642,3577.102,665.332,-98.312
2016-Jan-11 12:45:00.000,45:00.0,3645.688,3585.506,658.407,-98.351
2016-Jan-11 12:30:00.000,30:00.0,3574.845,3522.494,608.561,-98.537
2016-Jan-11 12:15:00.000,15:00.0,3585.658,3524.002,659.378,-98.283
2016-Jan-11 12:00:00.000,00:00.0,3552.173,3483.458,694.407,-98.068
2016-Jan-11 11:45:00.000,45:00.0,3499.809,3430.269,693.072,-98.019
2016-Jan-11 11:30:00.000,30:00.0,3383.454,3319.737,652.542,-98.119
2016-Jan-11 11:15:00.000,15:00.0,3410.713,3347.706,651.668,-98.154
2016-Jan-11 11:00:00.000,00:00.0,3420.029,3355.35,660.991,-98.112
2016-Jan-11 10:45:00.000,45:00.0,3452.791,3384.58,682.072,-98.027
2016-Jan-11 10:30:00.000,30:00.0,3430.997,3366.198,662.771,-98.114
2016-Jan-11 10:15:00.000,15:00.0,3422.813,3361.783,642.386,-98.221
2016-Jan-11 10:00:00.000,00:00.0,3382.13,3326.38,610.709,-98.354
2016-Jan-11 09:45:00.000,45:00.0,3346.849,3286.781,630.263,-98.208
2016-Jan-11 09:30:00.000,30:00.0,3297.738,3244.072,591.486,-98.377
2016-Jan-11 09:15:00.000,15:00.0,3247.416,3193.397,588.676,-98.34
2016-Jan-11 09:00:00.000,00:00.0,3177.838,3126.393,568.527,-98.384
2016-Jan-11 08:45:00.000,45:00.0,3100.574,3053.119,539.417,-98.471
2016-Jan-11 08:30:00.000,30:00.0,3003.62,2961.766,498.17,-98.611
2016-Jan-11 08:15:00.000,15:00.0,2919.92,2880.967,474.219,-98.667
2016-Jan-11 08:00:00.000,00:00.0,2900.994,2867.014,439.211,-98.834
2016-Jan-11 07:45:00.000,45:00.0,2860.888,2839.01,351.263,-99.235
2016-Jan-11 07:30:00.000,30:00.0,2811.987,2794.918,308.719,-99.394
2016-Jan-11 07:15:00.000,15:00.0,2748.896,2735.56,269.25,-99.515
2016-Jan-11 07:00:00.000,00:00.0,2772.345,2756.379,294.418,-99.424
2016-Jan-11 06:45:00.000,45:00.0,2768.224,2756.585,251.083,-99.58
2016-Jan-11 06:30:00.000,30:00.0,2821.393,2806.494,288.957,-99.472
2016-Jan-11 06:15:00.000,15:00.0,2775.031,2760.048,287.14,-99.46
2016-Jan-11 06:00:00.000,00:00.0,2727.957,2712.461,289.501,-99.433
2016-Jan-11 05:45:00.000,45:00.0,2637.492,2622.197,282.341,-99.421
2016-Jan-11 05:30:00.000,30:00.0,2622.987,2602.16,328.684,-99.208
2016-Jan-11 05:15:00.000,15:00.0,2575.729,2556.37,314.534,-99.248
2016-Jan-11 05:00:00.000,00:00.0,2537.601,2515.82,331.136,-99.142
2016-Jan-11 04:45:00.000,45:00.0,2547.062,2518.661,378.52,-98.886
2016-Jan-11 04:30:00.000,30:00.0,2449.758,2425.653,342.093,-99.016
2016-Jan-11 04:15:00.000,15:00.0,2458.453,2433.048,351.802,-98.967
2016-Jan-11 04:00:00.000,00:00.0,2452.85,2427.06,353.646,-98.95
2016-Jan-11 03:45:00.000,45:00.0,2474.543,2446.163,372.742,-98.855
2016-Jan-11 03:30:00.000,30:00.0,2469.821,2444.538,350.943,-98.98
2016-Jan-11 03:15:00.000,15:00.0,2480.974,2456.45,347.24,-99.012
2016-Jan-11 03:00:00.000,00:00.0,2534.952,2505.921,381.841,-98.856
2016-Jan-11 02:45:00.000,45:00.0,2562.217,2533.835,379.549,-98.893
2016-Jan-11 02:30:00.000,30:00.0,2546.158,2518.793,371.424,-98.927
2016-Jan-11 02:15:00.000,15:00.0,2598.801,2568.089,397.619,-98.82
2016-Jan-11 02:00:00.000,00:00.0,2666.257,2632.214,423.75,-98.725
2016-Jan-11 01:45:00.000,45:00.0,2689.034,2655.711,421.588,-98.76
2016-Jan-11 01:30:00.000,30:00.0,2677.203,2647.099,399.723,-98.876
2016-Jan-11 01:15:00.000,15:00.0,2747.169,2715.699,413.791,-98.855
2016-Jan-11 01:00:00.000,00:00.0,2772.051,2741.989,406.511,-98.916
2016-Jan-11 00:45:00.000,45:00.0,2827.029,2797.825,404.653,-98.967
2016-Jan-11 00:30:00.000,30:00.0,2886.085,2857.068,407.159,-98.997
2016-Jan-11 00:15:00.000,15:00.0,2930.466,2902.292,403.842,-99.041
2016-Jan-11 00:00:00.000,00:00.0,2980.099,2951.033,414.236,-99.027
2016-Jan-10 23:45:00.000,45:00.0,3077.334,3047.416,426.859,-99.031
2016-Jan-10 23:30:00.000,30:00.0,3172.248,3140.238,448.362,-98.992
2016-Jan-10 23:15:00.000,15:00.0,3248.722,3219.921,430.252,-99.117
2016-Jan-10 23:00:00.000,00:00.0,3363.389,3331.967,457.388,-99.069
2016-Jan-10 22:45:00.000,45:00.0,3347.956,3320.155,429.668,-99.171
2016-Jan-10 22:30:00.000,30:00.0,3445.75,3419.923,420.122,-99.251
2016-Jan-10 22:15:00.000,15:00.0,3521.642,3492.597,450.148,-99.178
2016-Jan-10 22:00:00.000,00:00.0,3609.623,3580.496,456.223,-99.195
2016-Jan-10 21:45:00.000,45:00.0,3665.087,3637.019,451.38,-99.237
2016-Jan-10 21:30:00.000,30:00.0,3713.294,3684.604,459.503,-99.229
2016-Jan-10 21:15:00.000,15:00.0,3707.057,3681.757,431.254,-99.319
2016-Jan-10 21:00:00.000,00:00.0,3745.778,3718.408,450.621,-99.272
2016-Jan-10 20:45:00.000,45:00.0,3757.491,3728.21,467.168,-99.222
2016-Jan-10 20:30:00.000,30:00.0,3790.117,3759.891,476.657,-99.204
2016-Jan-10 20:15:00.000,15:00.0,3774.87,3746.044,464.427,-99.238
2016-Jan-10 20:00:00.000,00:00.0,3721.744,3691.379,473.428,-99.186
2016-Jan-10 19:45:00.000,45:00.0,3666.68,3637.319,462.004,-99.201
2016-Jan-10 19:30:00.000,30:00.0,3614.71,3586.652,448.512,-99.225
2016-Jan-10 19:15:00.000,15:00.0,3653.736,3624.792,457.816,-99.211
2016-Jan-10 19:00:00.000,00:00.0,3589.088,3559.289,460.492,-99.172
2016-Jan-10 18:45:00.000,45:00.0,3535.517,3506.016,454.472,-99.168
2016-Jan-10 18:30:00.000,30:00.0,3466.658,3433.459,477.471,-99.044
2016-Jan-10 18:15:00.000,15:00.0,3263.121,3232.466,444.78,-99.065
2016-Jan-10 18:00:00.000,00:00.0,3142.56,3117.083,398.358,-99.192
2016-Jan-10 17:45:00.000,45:00.0,3043.746,3014.073,422.866,-99.028
2016-Jan-10 17:30:00.000,30:00.0,3094.767,3064.449,430.988,-99.023
2016-Jan-10 17:15:00.000,15:00.0,3126.383,3096.397,430.997,-99.043
2016-Jan-10 17:00:00.000,00:00.0,3159.458,3128.17,442.412,-99.012
2016-Jan-10 16:45:00.000,45:00.0,3181.743,3147.422,465.122,-98.923
2016-Jan-10 16:30:00.000,30:00.0,3177.159,3142.518,466.902,-98.912
2016-Jan-10 16:15:00.000,15:00.0,3213.954,3178.562,474.592,-98.901
2016-Jan-10 16:00:00.000,00:00.0,3251.099,3214.109,488.041,-98.864
2016-Jan-10 15:45:00.000,45:00.0,3249.375,3214.163,476.061,-98.919
2016-Jan-10 15:30:00.000,30:00.0,3253.744,3219.216,471.759,-98.941
2016-Jan-10 15:15:00.000,15:00.0,3275.937,3242.241,467.522,-98.974
2016-Jan-10 15:00:00.000,00:00.0,3247.67,3213.589,468.193,-98.953
2016-Jan-10 14:45:00.000,45:00.0,3227.951,3190.641,488.399,-98.846
2016-Jan-10 14:30:00.000,30:00.0,3234.602,3199.724,472.897,-98.923
2016-Jan-10 14:15:00.000,15:00.0,3257.375,3220.163,490.132,-98.859
2016-Jan-10 14:00:00.000,00:00.0,3294.212,3254.734,507.554,-98.804
2016-Jan-10 13:45:00.000,45:00.0,3246.936,3208.098,499.781,-98.806
2016-Jan-10 13:30:00.000,30:00.0,3228.338,3192.993,475.304,-98.908
2016-Jan-10 13:15:00.000,15:00.0,3257.611,3223.253,470.996,-98.947
2016-Jan-10 13:00:00.000,00:00.0,3279.415,3244.204,478.273,-98.929
2016-Jan-10 12:45:00.000,45:00.0,3219.033,3184.531,468.972,-98.931
2016-Jan-10 12:30:00.000,30:00.0,3209.375,3176.109,459.807,-98.966
2016-Jan-10 12:15:00.000,15:00.0,3185.092,3151.264,461.91,-98.939
2016-Jan-10 12:00:00.000,00:00.0,3152.49,3117.825,465.338,-98.902
2016-Jan-10 11:45:00.000,45:00.0,3149.34,3115.86,456.674,-98.94
2016-Jan-10 11:30:00.000,30:00.0,3162.209,3126.703,471.308,-98.88
2016-Jan-10 11:15:00.000,15:00.0,3097.157,3066.327,434.824,-99.006
2016-Jan-10 11:00:00.000,00:00.0,3012.461,2982.523,421.589,-99.011
2016-Jan-10 10:45:00.000,45:00.0,2958.228,2927.2,426.118,-98.954
2016-Jan-10 10:30:00.000,30:00.0,2970.385,2939.761,424.456,-98.972
2016-Jan-10 10:15:00.000,15:00.0,2990.177,2957.337,440.963,-98.905
2016-Jan-10 10:00:00.000,00:00.0,2862.081,2838.432,365.694,-99.175
2016-Jan-10 09:45:00.000,45:00.0,2842.539,2822.92,333.038,-99.309
2016-Jan-10 09:30:00.000,30:00.0,2802.663,2782.543,334.384,-99.283
2016-Jan-10 09:15:00.000,15:00.0,2725.42,2705.662,327.1,-99.275
2016-Jan-10 09:00:00.000,00:00.0,2733.46,2711.017,348.944,-99.179
2016-Jan-10 08:45:00.000,45:00.0,2711.4,2688.377,351.489,-99.151
2016-Jan-10 08:30:00.000,30:00.0,2631.133,2608.572,343.13,-99.143
2016-Jan-10 08:15:00.000,15:00.0,2515.854,2496.678,309.208,-99.24
2016-Jan-10 08:00:00.000,00:00.0,2487.419,2471.207,282.66,-99.35
2016-Jan-10 07:45:00.000,45:00.0,2430.058,2413.179,285.233,-99.306
2016-Jan-10 07:30:00.000,30:00.0,2367.152,2353.627,251.914,-99.429
2016-Jan-10 07:15:00.000,15:00.0,2336.5,2322.968,250.146,-99.422
2016-Jan-10 07:00:00.000,00:00.0,2290.99,2278.736,235.649,-99.466
2016-Jan-10 06:45:00.000,45:00.0,2322.9,2310.16,241.904,-99.453
2016-Jan-10 06:30:00.000,30:00.0,2354.334,2342.371,235.716,-99.493
2016-Jan-10 06:15:00.000,15:00.0,2455.052,2440.585,265.368,-99.411
2016-Jan-10 06:00:00.000,00:00.0,2565.348,2545.279,319.142,-99.22
2016-Jan-10 05:45:00.000,45:00.0,2523.623,2503.865,314.696,-99.216
2016-Jan-10 05:30:00.000,30:00.0,2533.868,2514.948,308.454,-99.254
2016-Jan-10 05:15:00.000,15:00.0,2530.002,2512.359,297.224,-99.304
2016-Jan-10 05:00:00.000,00:00.0,2553.043,2531.643,329.291,-99.162
2016-Jan-10 04:45:00.000,45:00.0,2538.135,2517.442,322.659,-99.186
2016-Jan-10 04:30:00.000,30:00.0,2478.806,2459.662,306.853,-99.228
2016-Jan-10 04:15:00.000,15:00.0,2520.994,2497.368,343.747,-99.063
2016-Jan-10 04:00:00.000,00:00.0,2498.584,2479.438,308.189,-99.234
2016-Jan-10 03:45:00.000,45:00.0,2562.07,2540.214,333.076,-99.147
2016-Jan-10 03:30:00.000,30:00.0,2561.764,2541.342,322.093,-99.204
2016-Jan-10 03:15:00.000,15:00.0,2574.804,2554.952,318.433,-99.23
2016-Jan-10 03:00:00.000,00:00.0,2606.57,2585.349,330.876,-99.187
2016-Jan-10 02:45:00.000,45:00.0,2633.552,2611.792,335.866,-99.176
2016-Jan-10 02:30:00.000,30:00.0,2670.653,2649.577,333.512,-99.213
2016-Jan-10 02:15:00.000,15:00.0,2658.212,2639.251,315.417,-99.288
2016-Jan-10 02:00:00.000,00:00.0,2711.06,2690.642,331.451,-99.247
2016-Jan-10 01:45:00.000,45:00.0,2762.716,2741.184,343.699,-99.221
2016-Jan-10 01:30:00.000,30:00.0,2838.609,2813.431,376.569,-99.114
2016-Jan-10 01:15:00.000,15:00.0,2842.07,2822.138,335.564,-99.298
2016-Jan-10 01:00:00.000,00:00.0,2896.605,2874.862,353.34,-99.251
2016-Jan-10 00:45:00.000,45:00.0,2935.615,2915.397,342.494,-99.314
2016-Jan-10 00:30:00.000,30:00.0,3001.763,2980.23,357.739,-99.285
2016-Jan-10 00:15:00.000,15:00.0,3024.97,3002.023,370.39,-99.245
2016-Jan-10 00:00:00.000,00:00.0,3108.501,3082.161,402.802,-99.155
2016-Jan-09 23:45:00.000,45:00.0,3142.588,3119.084,382.072,-99.254
2016-Jan-09 23:30:00.000,30:00.0,3209.288,3183.976,401.116,-99.214
2016-Jan-09 23:15:00.000,15:00.0,3234.381,3212.273,375.94,-99.319
2016-Jan-09 23:00:00.000,00:00.0,3350.633,3323.098,427.474,-99.181
2016-Jan-09 22:45:00.000,45:00.0,3346.088,3321.875,400.651,-99.278
