Time,S avg(Single Customer),P avg(Single Customer),Q avg(Single Customer)
2022-11-19 06:45:00,11.52873182,11.48860487,0.884696347
2022-11-19 06:50:00,11.513436716666668,11.47359502,0.8784464283333333
2022-11-19 06:55:00,11.498141613333333,11.458585170000001,0.8721965096666667
2022-11-19 07:00:00,11.48284651,11.44357532,0.865946591
2022-11-19 07:05:00,11.524969103333333,11.48401239,0.8907620943333333
2022-11-19 07:10:00,11.567091696666667,11.524449460000001,0.9155775976666667
2022-11-19 07:15:00,11.60921429,11.56488653,0.940393101
2022-11-19 07:20:00,11.660489666666667,11.613524380000001,0.9717872566666667
2022-11-19 07:25:00,11.711765043333333,11.66216223,1.0031814123333334
2022-11-19 07:30:00,11.76304042,11.71080008,1.034575568
2022-11-19 07:35:00,11.811966176666667,11.755188526666666,1.081455276
2022-11-19 07:40:00,11.860891933333333,11.799576973333334,1.1283349839999999
2022-11-19 07:45:00,11.90981769,11.84396542,1.175214692
2022-11-19 07:50:00,11.96092762,11.88761645,1.2426130143333334
2022-11-19 07:55:00,12.01203755,11.93126748,1.3100113366666666
2022-11-19 08:00:00,12.06314748,11.97491851,1.377409659
2022-11-19 08:05:00,12.167664986666667,12.072430493333334,1.439807711
2022-11-19 08:10:00,12.272182493333332,12.169942476666666,1.5022057629999999
2022-11-19 08:15:00,12.3767,12.26745446,1.564603815
2022-11-19 08:20:00,12.510136769999999,12.395076863333333,1.6155761093333332
2022-11-19 08:25:00,12.64357354,12.522699266666667,1.6665484036666667
2022-11-19 08:30:00,12.77701031,12.65032167,1.717520698
2022-11-19 08:35:00,12.865495,12.735405933333334,1.7480961126666665
2022-11-19 08:40:00,12.95397969,12.820490196666666,1.7786715273333333
2022-11-19 08:45:00,13.04246438,12.90557446,1.809246942
2022-11-19 08:50:00,13.124506006666667,12.983863470000001,1.8432868043333333
2022-11-19 08:55:00,13.206547633333333,13.06215248,1.8773266666666666
2022-11-19 09:00:00,13.28858926,13.14044149,1.911366529
2022-11-19 09:05:00,13.370906256666666,13.219350553333333,1.9408550136666667
2022-11-19 09:10:00,13.453223253333334,13.298259616666668,1.9703434983333332
2022-11-19 09:15:00,13.53554025,13.37716868,1.999831983
2022-11-19 09:20:00,13.596305730000001,13.435057963333334,2.022945041
2022-11-19 09:25:00,13.65707121,13.492947246666667,2.046058099
2022-11-19 09:30:00,13.71783669,13.55083653,2.069171157
2022-11-19 09:35:00,13.7668076,13.598934326666667,2.0784102203333332
2022-11-19 09:40:00,13.815778510000001,13.647032123333332,2.087649283666667
2022-11-19 09:45:00,13.86474942,13.69512992,2.096888347
2022-11-19 09:50:00,13.916706556666668,13.74607945,2.1101135813333336
2022-11-19 09:55:00,13.968663693333333,13.79702898,2.1233388156666666
2022-11-19 10:00:00,14.02062083,13.84797851,2.13656405
2022-11-19 10:05:00,14.08872598,13.915294846666667,2.147368788
2022-11-19 10:10:00,14.15683113,13.982611183333335,2.158173526
2022-11-19 10:15:00,14.22493628,14.04992752,2.168978264
2022-11-19 10:20:00,14.285028676666666,14.10711964,2.1908388703333332
2022-11-19 10:25:00,14.345121073333333,14.16431176,2.2126994766666668
2022-11-19 10:30:00,14.40521347,14.22150388,2.234560083
2022-11-19 10:35:00,14.438200606666667,14.253988563333333,2.240884986333333
2022-11-19 10:40:00,14.471187743333333,14.286473246666667,2.247209889666667
2022-11-19 10:45:00,14.50417488,14.31895793,2.253534793
2022-11-19 10:50:00,14.55109857,14.364273136666666,2.264987851
2022-11-19 10:55:00,14.59802226,14.409588343333333,2.276440909
2022-11-19 11:00:00,14.64494595,14.45490355,2.287893967
2022-11-19 11:05:00,14.687245756666666,14.495482173333333,2.3046555646666667
2022-11-19 11:10:00,14.729545563333334,14.536060796666666,2.3214171623333333
2022-11-19 11:15:00,14.77184537,14.57663942,2.33817876
2022-11-19 11:20:00,14.808793606666667,14.612533193333332,2.348536942
2022-11-19 11:25:00,14.845741843333332,14.648426966666667,2.358895124
2022-11-19 11:30:00,14.88269008,14.68432074,2.369253306
2022-11-19 11:35:00,14.896604406666667,14.698138646666667,2.3709803033333334
2022-11-19 11:40:00,14.910518733333333,14.711956553333334,2.372707300666667
2022-11-19 11:45:00,14.92443306,14.72577446,2.374434298
2022-11-19 11:50:00,14.936268816666667,14.737896966666668,2.3711771353333333
2022-11-19 11:55:00,14.948104573333334,14.750019473333333,2.367919972666667
2022-11-19 12:00:00,14.95994033,14.76214198,2.36466281
2022-11-19 12:05:00,14.985736693333333,14.789511953333333,2.357975675
2022-11-19 12:10:00,15.011533056666668,14.816881926666667,2.35128854
2022-11-19 12:15:00,15.03732942,14.8442519,2.344601405
2022-11-19 12:20:00,15.051619446666667,14.85831259,2.347365427
2022-11-19 12:25:00,15.065909473333335,14.87237328,2.3501294489999998
2022-11-19 12:30:00,15.0801995,14.88643397,2.352893471
2022-11-19 12:35:00,15.094917986666667,14.90095799,2.3549584573333333
2022-11-19 12:40:00,15.109636473333333,14.91548201,2.3570234436666664
2022-11-19 12:45:00,15.12435496,14.93000603,2.35908843
2022-11-19 12:50:00,15.15082248,14.95442435,2.371572259
2022-11-19 12:55:00,15.17729,14.978842669999999,2.384056088
2022-11-19 13:00:00,15.20375752,15.00326099,2.396539917
2022-11-19 13:05:00,15.200697906666667,15.00082774,2.3917708813333336
2022-11-19 13:10:00,15.197638293333332,14.998394489999999,2.3870018456666666
