Timestamp,Times,S total_SJN,P total_SJN,Q total_SJN,pf total_SJN
2016-Feb-12 17:45:00.000,17:45:00.000,12745.941,12413.912,2890.298,0.974
2016-Feb-12 17:30:00.000,17:30:00.000,12774.714,12425.21,2967.737,0.973
2016-Feb-12 17:15:00.000,17:15:00.000,12684.429,12351.746,2886.024,0.974
2016-Feb-12 17:00:00.000,17:00:00.000,13025.631,12631.823,3178.696,0.97
2016-Feb-12 16:45:00.000,16:45:00.000,12932.134,12551.518,3114.4,0.971
2016-Feb-12 16:30:00.000,16:30:00.000,13364.784,12976.883,3196.552,0.971
2016-Feb-12 16:15:00.000,16:15:00.000,13665.146,13213.622,3483.735,0.967
2016-Feb-12 16:00:00.000,16:00:00.000,13876.331,13421.076,3525.234,0.967
2016-Feb-12 15:45:00.000,15:45:00.000,13911.86,13456.949,3528.511,0.967
2016-Feb-12 15:30:00.000,15:30:00.000,14018.81,13541.309,3627.669,0.966
2016-Feb-12 15:15:00.000,15:15:00.000,14133.81,13647.979,3673.865,0.966
2016-Feb-12 15:00:00.000,15:00:00.000,14274.878,13779.22,3728.972,0.965
2016-Feb-12 14:45:00.000,14:45:00.000,14442.641,13950.173,3739.325,0.966
2016-Feb-12 14:30:00.000,14:30:00.000,14516.812,14014.158,3786.978,0.965
2016-Feb-12 14:15:00.000,14:15:00.000,14591.294,14084.562,3811.952,0.965
2016-Feb-12 14:00:00.000,14:00:00.000,14668.456,14151.99,3858.08,0.965
2016-Feb-12 13:45:00.000,13:45:00.000,14399.475,13923.748,3670.712,0.967
2016-Feb-12 13:30:00.000,13:30:00.000,14515.698,14023.72,3747.1,0.966
2016-Feb-12 13:15:00.000,13:15:00.000,14617.72,14109.102,3822.434,0.965
2016-Feb-12 13:00:00.000,13:00:00.000,14521.746,14024.099,3769.051,0.966
2016-Feb-12 12:45:00.000,12:45:00.000,14470.559,13969.335,3775.547,0.965
2016-Feb-12 12:30:00.000,12:30:00.000,14347.606,13847.558,3754.854,0.965
2016-Feb-12 12:15:00.000,12:15:00.000,14427.703,13939.479,3721.496,0.966
2016-Feb-12 12:00:00.000,12:00:00.000,14496.969,13995.088,3781.484,0.965
2016-Feb-12 11:45:00.000,11:45:00.000,14388.063,13850.529,3896.052,0.963
2016-Feb-12 11:30:00.000,11:30:00.000,14507.094,13970.114,3910.459,0.963
2016-Feb-12 11:15:00.000,11:15:00.000,14189.511,13692.648,3722.041,0.965
2016-Feb-12 11:00:00.000,11:00:00.000,14198.824,13732.099,3610.55,0.967
2016-Feb-12 10:45:00.000,10:45:00.000,14080.512,13607.95,3617.252,0.966
2016-Feb-12 10:30:00.000,10:30:00.000,13910.534,13437.481,3596.814,0.966
2016-Feb-12 10:15:00.000,10:15:00.000,13926.225,13446.155,3625.004,0.966
2016-Feb-12 10:00:00.000,10:00:00.000,13756.429,13278.702,3593.803,0.965
2016-Feb-12 09:45:00.000,09:45:00.000,13540.621,13075.617,3518.048,0.966
2016-Feb-12 09:30:00.000,09:30:00.000,13061.543,12628.128,3336.805,0.967
2016-Feb-12 09:15:00.000,09:15:00.000,13001.444,12561.556,3353.338,0.966
2016-Feb-12 09:00:00.000,09:00:00.000,12991.686,12533.058,3421.454,0.965
2016-Feb-12 08:45:00.000,08:45:00.000,12795.85,12350.745,3345.575,0.965
2016-Feb-12 08:30:00.000,08:30:00.000,12602.099,12169.178,3274.753,0.966
2016-Feb-12 08:15:00.000,08:15:00.000,12174.899,11797.033,3009.681,0.969
2016-Feb-12 08:00:00.000,08:00:00.000,11860.761,11509.355,2865.725,0.97
2016-Feb-12 07:45:00.000,07:45:00.000,11580.465,11275.896,2638.435,0.974
2016-Feb-12 07:30:00.000,07:30:00.000,11653.592,11359.507,2601.499,0.975
2016-Feb-12 07:15:00.000,07:15:00.000,11610.241,11312.757,2611.364,0.974
2016-Feb-12 07:00:00.000,07:00:00.000,11579.654,11286.187,2590.442,0.975
2016-Feb-12 06:45:00.000,06:45:00.000,11692.69,11422.689,2498.232,0.977
2016-Feb-12 06:30:00.000,06:30:00.000,11696.803,11404.68,2597.78,0.975
2016-Feb-12 06:15:00.000,06:15:00.000,11850.179,11529.012,2740.186,0.973
2016-Feb-12 06:00:00.000,06:00:00.000,11693.957,11341.65,2848.79,0.97
2016-Feb-12 05:45:00.000,05:45:00.000,11351.415,10995.135,2821.637,0.969
2016-Feb-12 05:30:00.000,05:30:00.000,11225.51,10878.326,2770.218,0.969
2016-Feb-12 05:15:00.000,05:15:00.000,10766.446,10456.28,2565.652,0.971
2016-Feb-12 05:00:00.000,05:00:00.000,10683.578,10360.137,2608.909,0.97
2016-Feb-12 04:45:00.000,04:45:00.000,10534.671,10215.391,2573.924,0.97
2016-Feb-12 04:30:00.000,04:30:00.000,10393.704,10085.073,2514.039,0.97
2016-Feb-12 04:15:00.000,04:15:00.000,10300.634,9995.928,2486.862,0.97
2016-Feb-12 04:00:00.000,04:00:00.000,10223.589,9909.785,2513.551,0.969
2016-Feb-12 03:45:00.000,03:45:00.000,10209.438,9893.453,2520.36,0.969
2016-Feb-12 03:30:00.000,03:30:00.000,10137.315,9833.623,2462.723,0.97
2016-Feb-12 03:15:00.000,03:15:00.000,10361.944,10027.834,2610.063,0.968
2016-Feb-12 03:00:00.000,03:00:00.000,10377.608,10045.097,2605.91,0.968
2016-Feb-12 02:45:00.000,02:45:00.000,10546.303,10210.375,2640.595,0.968
2016-Feb-12 02:30:00.000,02:30:00.000,10498.609,10172.831,2595.051,0.969
2016-Feb-12 02:15:00.000,02:15:00.000,10734.393,10391.188,2692.657,0.968
2016-Feb-12 02:00:00.000,02:00:00.000,10767.96,10437.574,2646.889,0.969
2016-Feb-12 01:45:00.000,01:45:00.000,10859.215,10536.386,2628.141,0.97
2016-Feb-12 01:30:00.000,01:30:00.000,10899.917,10567.46,2671.511,0.969
2016-Feb-12 01:15:00.000,01:15:00.000,11055.175,10734.12,2644.914,0.971
2016-Feb-12 01:00:00.000,01:00:00.000,11167.638,10815.52,2782.208,0.968
2016-Feb-12 00:45:00.000,00:45:00.000,11457.74,11085.125,2898.24,0.967
2016-Feb-12 00:30:00.000,00:30:00.000,11692.043,11322.723,2915.444,0.968
2016-Feb-12 00:15:00.000,00:15:00.000,11921.843,11562.429,2905.27,0.97
2016-Feb-12 00:00:00.000,00:00:00.000,12061.658,11701.08,2927.173,0.97
2016-Feb-11 23:45:00.000,23:45:00.000,12236.14,11882.646,2919.906,0.971
2016-Feb-11 23:30:00.000,23:30:00.000,12492.405,12119.707,3028.679,0.97
2016-Feb-11 23:15:00.000,23:15:00.000,12640.039,12299.461,2914.416,0.973
2016-Feb-11 23:00:00.000,23:00:00.000,12832.774,12471.803,3022.287,0.972
2016-Feb-11 22:45:00.000,22:45:00.000,13172.929,12807.939,3079.406,0.972
2016-Feb-11 22:30:00.000,22:30:00.000,13528.945,13166.125,3112.152,0.973
2016-Feb-11 22:15:00.000,22:15:00.000,13725.54,13359.811,3147.366,0.973
2016-Feb-11 22:00:00.000,22:00:00.000,13907.458,13534.423,3199.496,0.973
2016-Feb-11 21:45:00.000,21:45:00.000,14218.788,13858.321,3181.33,0.975
2016-Feb-11 21:30:00.000,21:30:00.000,14410.809,14055.797,3178.992,0.975
2016-Feb-11 21:15:00.000,21:15:00.000,14653.492,14304.175,3180.474,0.976
2016-Feb-11 21:00:00.000,21:00:00.000,14904.337,14533.438,3304.305,0.975
2016-Feb-11 20:45:00.000,20:45:00.000,15005.979,14638.109,3302.296,0.975
2016-Feb-11 20:30:00.000,20:30:00.000,15061.021,14698.489,3284.628,0.976
2016-Feb-11 20:15:00.000,20:15:00.000,15188.538,14817.26,3337.735,0.976
2016-Feb-11 20:00:00.000,20:00:00.000,15523.897,15147.945,3395.755,0.976
2016-Feb-11 19:45:00.000,19:45:00.000,15507.543,15135.757,3375.314,0.976
2016-Feb-11 19:30:00.000,19:30:00.000,15342.017,14960.08,3401.983,0.975
2016-Feb-11 19:15:00.000,19:15:00.000,15261.225,14855.265,3496.582,0.973
2016-Feb-11 19:00:00.000,19:00:00.000,15139.401,14726.882,3510.047,0.973
2016-Feb-11 18:45:00.000,18:45:00.000,15138.442,14717.852,3543.621,0.972
2016-Feb-11 18:30:00.000,18:30:00.000,14567.581,14178.578,3344.002,0.973
2016-Feb-11 18:15:00.000,18:15:00.000,13819.56,13445.743,3192.527,0.973
2016-Feb-11 18:00:00.000,18:00:00.000,13295.141,12933.3,3080.669,0.973
2016-Feb-11 17:45:00.000,17:45:00.000,13000.761,12633.224,3069.438,0.972
2016-Feb-11 17:30:00.000,17:30:00.000,12935.619,12543.697,3160.047,0.97
2016-Feb-11 17:15:00.000,17:15:00.000,13081.455,12685.208,3195.301,0.97
2016-Feb-11 17:00:00.000,17:00:00.000,13285.197,12877.984,3264.045,0.969
2016-Feb-11 16:45:00.000,16:45:00.000,13684.834,13236.188,3475.34,0.967
2016-Feb-11 16:30:00.000,16:30:00.000,13640.86,13207.915,3409.406,0.968
2016-Feb-11 16:15:00.000,16:15:00.000,13970.609,13511.756,3551.104,0.967
2016-Feb-11 16:00:00.000,16:00:00.000,14377.872,13900.335,3674.762,0.967
2016-Feb-11 15:45:00.000,15:45:00.000,14431.894,13936.448,3748.998,0.966
2016-Feb-11 15:30:00.000,15:30:00.000,14423.41,13944.135,3687.259,0.967
2016-Feb-11 15:15:00.000,15:15:00.000,14428.451,13917.027,3807.434,0.965
2016-Feb-11 15:00:00.000,15:00:00.000,14519.492,14014.803,3794.855,0.965
2016-Feb-11 14:45:00.000,14:45:00.000,14529.158,14046.594,3713.438,0.967
2016-Feb-11 14:30:00.000,14:30:00.000,14615.143,14094.447,3866.389,0.964
2016-Feb-11 14:15:00.000,14:15:00.000,14599.716,14101.048,3783.141,0.966
2016-Feb-11 14:00:00.000,14:00:00.000,14510.028,14010.119,3775.908,0.966
2016-Feb-11 13:45:00.000,13:45:00.000,14601.493,14103.243,3781.819,0.966
2016-Feb-11 13:30:00.000,13:30:00.000,14485.575,13985.485,3773.342,0.965
2016-Feb-11 13:15:00.000,13:15:00.000,14428.149,13956.783,3657.828,0.967
2016-Feb-11 13:00:00.000,13:00:00.000,14471.311,13981.271,3734.023,0.966
2016-Feb-11 12:45:00.000,12:45:00.000,14324.21,13864.193,3600.992,0.968
2016-Feb-11 12:30:00.000,12:30:00.000,14439.637,13976.363,3628.274,0.968
2016-Feb-11 12:15:00.000,12:15:00.000,14409.724,13937.761,3657.727,0.967
2016-Feb-11 12:00:00.000,12:00:00.000,14323.544,13837.265,3700.542,0.966
2016-Feb-11 11:45:00.000,11:45:00.000,14240.609,13777.889,3600.658,0.968
2016-Feb-11 11:30:00.000,11:30:00.000,14117.794,13673.049,3515.655,0.968
2016-Feb-11 11:15:00.000,11:15:00.000,13967.32,13508.218,3551.628,0.967
2016-Feb-11 11:00:00.000,11:00:00.000,13975.14,13526.537,3512.454,0.968
2016-Feb-11 10:45:00.000,10:45:00.000,14012.377,13591.867,3407.031,0.97
2016-Feb-11 10:30:00.000,10:30:00.000,13721.2,13280.073,3451.228,0.968
2016-Feb-11 10:15:00.000,10:15:00.000,13715.116,13280.634,3424.786,0.968
2016-Feb-11 10:00:00.000,10:00:00.000,13476.323,13034.096,3423.979,0.967
2016-Feb-11 09:45:00.000,09:45:00.000,13377.642,12934.671,3414.027,0.967
2016-Feb-11 09:30:00.000,09:30:00.000,13208.376,12778.293,3343.115,0.967
2016-Feb-11 09:15:00.000,09:15:00.000,12889.522,12498.776,3149.663,0.97
2016-Feb-11 09:00:00.000,09:00:00.000,12745.395,12353.811,3135.034,0.969
2016-Feb-11 08:45:00.000,08:45:00.000,12494.832,12117.241,3048.494,0.97
2016-Feb-11 08:30:00.000,08:30:00.000,12440.067,12055.745,3068.27,0.969
2016-Feb-11 08:15:00.000,08:15:00.000,12023.78,11668.729,2900.355,0.97
2016-Feb-11 08:00:00.000,08:00:00.000,11945.929,11586.889,2906.755,0.97
2016-Feb-11 07:45:00.000,07:45:00.000,11660.605,11336.182,2731.426,0.972
2016-Feb-11 07:30:00.000,07:30:00.000,11285.802,11064.775,2222.632,0.98
2016-Feb-11 07:15:00.000,07:15:00.000,11451.162,11194.289,2411.847,0.978
2016-Feb-11 07:00:00.000,07:00:00.000,11453.927,11206.541,2367.673,0.978
2016-Feb-11 06:45:00.000,06:45:00.000,11432.262,11193.081,2326.275,0.979
2016-Feb-11 06:30:00.000,06:30:00.000,11601.186,11355.592,2374.459,0.979
2016-Feb-11 06:15:00.000,06:15:00.000,11810.079,11521.275,2595.801,0.976
2016-Feb-11 06:00:00.000,06:00:00.000,11593.15,11304.598,2570.447,0.975
2016-Feb-11 05:45:00.000,05:45:00.000,11275.713,10988.011,2530.876,0.974
2016-Feb-11 05:30:00.000,05:30:00.000,11117.908,10825.879,2531.447,0.974
2016-Feb-11 05:15:00.000,05:15:00.000,10965.697,10654.362,2594.431,0.972
2016-Feb-11 05:00:00.000,05:00:00.000,10747.788,10434.712,2575.213,0.971
2016-Feb-11 04:45:00.000,04:45:00.000,10547.612,10227.853,2577.431,0.97
2016-Feb-11 04:30:00.000,04:30:00.000,10388.709,10078.178,2521.032,0.97
2016-Feb-11 04:15:00.000,04:15:00.000,10304.043,9994.382,2507.115,0.97
2016-Feb-11 04:00:00.000,04:00:00.000,10259.231,9957.006,2471.813,0.971
2016-Feb-11 03:45:00.000,03:45:00.000,10319.43,10014.208,2491.238,0.97
2016-Feb-11 03:30:00.000,03:30:00.000,10323.158,10032.25,2433.422,0.972
2016-Feb-11 03:15:00.000,03:15:00.000,10425.727,10115.365,2524.91,0.97
2016-Feb-11 03:00:00.000,03:00:00.000,10419.758,10117.135,2492.974,0.971
2016-Feb-11 02:45:00.000,02:45:00.000,10618.603,10313.836,2525.77,0.971
2016-Feb-11 02:30:00.000,02:30:00.000,10628.491,10311.289,2577.237,0.97
2016-Feb-11 02:15:00.000,02:15:00.000,10662.631,10347.773,2572.022,0.97
2016-Feb-11 02:00:00.000,02:00:00.000,10833.343,10529.017,2549.727,0.972
2016-Feb-11 01:45:00.000,01:45:00.000,10888.158,10580.48,2570.101,0.972
2016-Feb-11 01:30:00.000,01:30:00.000,11043.544,10737.683,2581.091,0.972
2016-Feb-11 01:15:00.000,01:15:00.000,11118.211,10802.399,2631.12,0.972
2016-Feb-11 01:00:00.000,01:00:00.000,11278.694,10951.057,2698.76,0.971
2016-Feb-11 00:45:00.000,00:45:00.000,11384.997,11069.452,2661.839,0.972
2016-Feb-11 00:30:00.000,00:30:00.000,11476.255,11174.746,2613.328,0.974
2016-Feb-11 00:15:00.000,00:15:00.000,11708.59,11401.124,2665.605,0.974
2016-Feb-11 00:00:00.000,00:00:00.000,11780.85,11489.015,2605.945,0.975
2016-Feb-10 23:45:00.000,23:45:00.000,11934.67,11643.587,2619.774,0.976
2016-Feb-10 23:30:00.000,23:30:00.000,12169.527,11868.777,2688.776,0.975
2016-Feb-10 23:15:00.000,23:15:00.000,12335.703,12047.813,2649.486,0.977
2016-Feb-10 23:00:00.000,23:00:00.000,12545.626,12255.516,2682.359,0.977
2016-Feb-10 22:45:00.000,22:45:00.000,13036.481,12700.473,2940.719,0.974
2016-Feb-10 22:30:00.000,22:30:00.000,13178.552,12866.683,2850.037,0.976
2016-Feb-10 22:15:00.000,22:15:00.000,13362.299,13046.417,2888.255,0.976
2016-Feb-10 22:00:00.000,22:00:00.000,13590.209,13267.681,2943.199,0.976
2016-Feb-10 21:45:00.000,21:45:00.000,13900.592,13572.254,3003.393,0.976
2016-Feb-10 21:30:00.000,21:30:00.000,14157.217,13824.104,3053.021,0.976
2016-Feb-10 21:15:00.000,21:15:00.000,14508.813,14157.138,3175.076,0.976
2016-Feb-10 21:00:00.000,21:00:00.000,14667.673,14313.968,3201.712,0.976
2016-Feb-10 20:45:00.000,20:45:00.000,15119.51,14762.666,3265.467,0.976
2016-Feb-10 20:30:00.000,20:30:00.000,15063.414,14702.511,3277.592,0.976
2016-Feb-10 20:15:00.000,20:15:00.000,15304.314,14940.582,3316.783,0.976
2016-Feb-10 20:00:00.000,20:00:00.000,15374.262,15011.533,3319.909,0.976
2016-Feb-10 19:45:00.000,19:45:00.000,15457.6,15094.177,3332.15,0.976
2016-Feb-10 19:30:00.000,19:30:00.000,15533.79,15166.238,3359.146,0.976
2016-Feb-10 19:15:00.000,19:15:00.000,15359.532,14988.334,3356.346,0.976
2016-Feb-10 19:00:00.000,19:00:00.000,15349.587,14980.984,3343.64,0.976
2016-Feb-10 18:45:00.000,18:45:00.000,15312.19,14930.432,3397.85,0.975
2016-Feb-10 18:30:00.000,18:30:00.000,14511.957,14140.597,3261.965,0.974
2016-Feb-10 18:15:00.000,18:15:00.000,13915.546,13557.892,3134.64,0.974
2016-Feb-10 18:00:00.000,18:00:00.000,13453.986,13106.302,3038.846,0.974
2016-Feb-10 17:45:00.000,17:45:00.000,13167.849,12827.973,2972.431,0.974
2016-Feb-10 17:30:00.000,17:30:00.000,13348.59,12961.967,3189.4,0.971
2016-Feb-10 17:15:00.000,17:15:00.000,13284.892,12915.669,3110.281,0.972
2016-Feb-10 17:00:00.000,17:00:00.000,13635.037,13203.812,3401.996,0.968
2016-Feb-10 16:45:00.000,16:45:00.000,13802.279,13351.395,3499.023,0.967
2016-Feb-10 16:30:00.000,16:30:00.000,14100.512,13575.937,3810.299,0.963
2016-Feb-10 16:15:00.000,16:15:00.000,14304.655,13774.836,3857.076,0.963
2016-Feb-10 16:00:00.000,16:00:00.000,14472.706,13931.206,3921.824,0.963
2016-Feb-10 15:45:00.000,15:45:00.000,14773.252,14232.771,3959.444,0.963
2016-Feb-10 15:30:00.000,15:30:00.000,14711.191,14156.842,4000.369,0.962
2016-Feb-10 15:15:00.000,15:15:00.000,14701.528,14161.35,3948.556,0.963
2016-Feb-10 15:00:00.000,15:00:00.000,14706.537,14167.467,3945.265,0.963
2016-Feb-10 14:45:00.000,14:45:00.000,14609.388,14112.71,3776.989,0.966
2016-Feb-10 14:30:00.000,14:30:00.000,14602.553,14101.983,3790.596,0.966
2016-Feb-10 14:15:00.000,14:15:00.000,14831.029,14251.952,4103.812,0.961
2016-Feb-10 14:00:00.000,14:00:00.000,14857.835,14259.138,4175.193,0.96
2016-Feb-10 13:45:00.000,13:45:00.000,14779.128,14200.782,4093.948,0.961
2016-Feb-10 13:30:00.000,13:30:00.000,14811.234,14239.084,4076.902,0.961
2016-Feb-10 13:15:00.000,13:15:00.000,14708.635,14135.458,4066.052,0.961
2016-Feb-10 13:00:00.000,13:00:00.000,14902.755,14316.941,4137.306,0.961
2016-Feb-10 12:45:00.000,12:45:00.000,14707.93,14124.172,4102.557,0.96
2016-Feb-10 12:30:00.000,12:30:00.000,14533.895,14054.279,3702.881,0.967
2016-Feb-10 12:15:00.000,12:15:00.000,14357.011,13892.518,3622.39,0.968
2016-Feb-10 12:00:00.000,12:00:00.000,13975.961,13544.045,3447.654,0.969
2016-Feb-10 11:45:00.000,11:45:00.000,13818.366,13407.873,3343.083,0.97
2016-Feb-10 11:30:00.000,11:30:00.000,13997.168,13618.41,3234.134,0.973
2016-Feb-10 11:15:00.000,11:15:00.000,13894.978,13529.208,3167.167,0.974
2016-Feb-10 11:00:00.000,11:00:00.000,13730.258,13364.798,3146.771,0.973
2016-Feb-10 10:45:00.000,10:45:00.000,13580.123,13217.076,3119.075,0.973
2016-Feb-10 10:30:00.000,10:30:00.000,12773.515,12524.055,2512.117,0.98
2016-Feb-10 10:15:00.000,10:15:00.000,13537.38,13166.712,3146.165,0.973
2016-Feb-10 10:00:00.000,10:00:00.000,13341.042,12973.094,3111.628,0.972
2016-Feb-10 09:45:00.000,09:45:00.000,13269.285,12900.153,3108.049,0.972
2016-Feb-10 09:30:00.000,09:30:00.000,13131.435,12775.84,3035.21,0.973
2016-Feb-10 09:15:00.000,09:15:00.000,12898.615,12538.191,3027.875,0.972
2016-Feb-10 09:00:00.000,09:00:00.000,12664.188,12303.195,3002.171,0.971
2016-Feb-10 08:45:00.000,08:45:00.000,12350.471,12000.217,2920.433,0.972
2016-Feb-10 08:30:00.000,08:30:00.000,12224.294,11859.337,2964.707,0.97
2016-Feb-10 08:15:00.000,08:15:00.000,12058.065,11719.804,2836.043,0.972
2016-Feb-10 08:00:00.000,08:00:00.000,11749.271,11417.956,2770.495,0.972
2016-Feb-10 07:45:00.000,07:45:00.000,11355.69,11050.974,2612.984,0.973
2016-Feb-10 07:30:00.000,07:30:00.000,11266.606,10978.296,2532.474,0.974
2016-Feb-10 07:15:00.000,07:15:00.000,11279.311,10986.401,2553.788,0.974
2016-Feb-10 07:00:00.000,07:00:00.000,11197.854,10916.381,2494.907,0.975
2016-Feb-10 06:45:00.000,06:45:00.000,11078.057,10807.875,2431.702,0.976
2016-Feb-10 06:30:00.000,06:30:00.000,11069.5,10798.622,2433.846,0.976
2016-Feb-10 06:15:00.000,06:15:00.000,11187.379,10887.55,2572.684,0.973
2016-Feb-10 06:00:00.000,06:00:00.000,11167.503,10829.7,2725.932,0.97
2016-Feb-10 05:45:00.000,05:45:00.000,11016.819,10682.713,2692.573,0.97
2016-Feb-10 05:30:00.000,05:30:00.000,10679.582,10354.001,2616.893,0.97
2016-Feb-10 05:15:00.000,05:15:00.000,10623.806,10286.121,2657.25,0.968
2016-Feb-10 05:00:00.000,05:00:00.000,10522.29,10185.351,2641.441,0.968
2016-Feb-10 04:45:00.000,04:45:00.000,10206.147,9882.953,2548.076,0.968
2016-Feb-10 04:30:00.000,04:30:00.000,10228.35,9878.99,2650.412,0.966
2016-Feb-10 04:15:00.000,04:15:00.000,10181.286,9823.624,2674.886,0.965
2016-Feb-10 04:00:00.000,04:00:00.000,10104.422,9762.373,2606.801,0.966
2016-Feb-10 03:45:00.000,03:45:00.000,10207.436,9858.752,2645.138,0.966
2016-Feb-10 03:30:00.000,03:30:00.000,10252.707,9886.473,2715.813,0.964
2016-Feb-10 03:15:00.000,03:15:00.000,10285.376,9921.295,2712.353,0.965
2016-Feb-10 03:00:00.000,03:00:00.000,10314.45,9954.726,2700.24,0.965
2016-Feb-10 02:45:00.000,02:45:00.000,10375.733,10004.711,2749.836,0.964
2016-Feb-10 02:30:00.000,02:30:00.000,10497.791,10127.269,2764.427,0.965
2016-Feb-10 02:15:00.000,02:15:00.000,10433.06,10086.648,2666.135,0.967
2016-Feb-10 02:00:00.000,02:00:00.000,10569.264,10219.331,2697.153,0.967
2016-Feb-10 01:45:00.000,01:45:00.000,10691.65,10340.551,2717.42,0.967
2016-Feb-10 01:30:00.000,01:30:00.000,10923.541,10551.984,2824.779,0.966
2016-Feb-10 01:15:00.000,01:15:00.000,10884.836,10520.628,2792.14,0.967
2016-Feb-10 01:00:00.000,01:00:00.000,10991.062,10630.875,2790.69,0.967
2016-Feb-10 00:45:00.000,00:45:00.000,11258.078,10897.337,2827.075,0.968
2016-Feb-10 00:30:00.000,00:30:00.000,11319.176,10968.642,2795.11,0.969
2016-Feb-10 00:15:00.000,00:15:00.000,11672.94,11317.238,2859.659,0.97
2016-Feb-10 00:00:00.000,00:00:00.000,11877.588,11513.81,2917.066,0.969
2016-Feb-09 23:45:00.000,23:45:00.000,12195.264,11837.562,2931.993,0.971
2016-Feb-09 23:30:00.000,23:30:00.000,12345.412,11995.597,2918.021,0.972
2016-Feb-09 23:15:00.000,23:15:00.000,12377.925,12031.762,2906.843,0.972
2016-Feb-09 23:00:00.000,23:00:00.000,12721.875,12360.221,3011.815,0.972
2016-Feb-09 22:45:00.000,22:45:00.000,12866.799,12540.001,2881.47,0.975
2016-Feb-09 22:30:00.000,22:30:00.000,12878.061,12562.985,2831.231,0.976
2016-Feb-09 22:15:00.000,22:15:00.000,13126.37,12802.236,2899.023,0.975
2016-Feb-09 22:00:00.000,22:00:00.000,13213.114,12898.793,2864.879,0.976
2016-Feb-09 21:45:00.000,21:45:00.000,13297.773,12976.125,2907.052,0.976
2016-Feb-09 21:30:00.000,21:30:00.000,13546.775,13233.032,2898.616,0.977
2016-Feb-09 21:15:00.000,21:15:00.000,13614.679,13310.979,2859.6,0.978
2016-Feb-09 21:00:00.000,21:00:00.000,13583.433,13273.787,2883.787,0.977
2016-Feb-09 20:45:00.000,20:45:00.000,13692.827,13390.958,2859.328,0.978
2016-Feb-09 20:30:00.000,20:30:00.000,13621.957,13322.255,2841.695,0.978
2016-Feb-09 20:15:00.000,20:15:00.000,13731.217,13422.846,2893.702,0.978
2016-Feb-09 20:00:00.000,20:00:00.000,13752.33,13456.148,2838.774,0.978
2016-Feb-09 19:45:00.000,19:45:00.000,13835.329,13532.545,2878.639,0.978
2016-Feb-09 19:30:00.000,19:30:00.000,13807.158,13496.242,2913.603,0.977
2016-Feb-09 19:15:00.000,19:15:00.000,13635.386,13320.741,2912.32,0.977
2016-Feb-09 19:00:00.000,19:00:00.000,13536.267,13220.01,2908.925,0.977
2016-Feb-09 18:45:00.000,18:45:00.000,13519.459,13199.603,2923.397,0.976
2016-Feb-09 18:30:00.000,18:30:00.000,13032.003,12694.852,2945.138,0.974
2016-Feb-09 18:15:00.000,18:15:00.000,12298.111,11995.675,2710.595,0.975
2016-Feb-09 18:00:00.000,18:00:00.000,11917.614,11620.241,2645.664,0.975
2016-Feb-09 17:45:00.000,17:45:00.000,11468.96,11169.566,2603.427,0.974
2016-Feb-09 17:30:00.000,17:30:00.000,11526.922,11203.781,2710.206,0.972
2016-Feb-09 17:15:00.000,17:15:00.000,11588.887,11263.047,2728.75,0.972
2016-Feb-09 17:00:00.000,17:00:00.000,11487.281,11165.85,2698.412,0.972
2016-Feb-09 16:45:00.000,16:45:00.000,11611.862,11291.723,2707.825,0.972
2016-Feb-09 16:30:00.000,16:30:00.000,11660.448,11355.119,2650.913,0.974
2016-Feb-09 16:15:00.000,16:15:00.000,11774.147,11450.922,2739.877,0.973
2016-Feb-09 16:00:00.000,16:00:00.000,11885.253,11555.379,2780.726,0.972
2016-Feb-09 15:45:00.000,15:45:00.000,11977.549,11647.234,2793.497,0.972
2016-Feb-09 15:30:00.000,15:30:00.000,11956.339,11621.794,2808.548,0.972
2016-Feb-09 15:15:00.000,15:15:00.000,11962.817,11614.854,2864.29,0.971
2016-Feb-09 15:00:00.000,15:00:00.000,11976.198,11640.486,2815.744,0.972
2016-Feb-09 14:45:00.000,14:45:00.000,12037.063,11703.373,2814.599,0.972
2016-Feb-09 14:30:00.000,14:30:00.000,12132.263,11789.319,2864.223,0.972
2016-Feb-09 14:15:00.000,14:15:00.000,12139.365,11789.499,2893.421,0.971
2016-Feb-09 14:00:00.000,14:00:00.000,12115,11780.887,2825.583,0.972
2016-Feb-09 13:45:00.000,13:45:00.000,11992.311,11659.911,2803.927,0.972
2016-Feb-09 13:30:00.000,13:30:00.000,12013.285,11698.86,2730.514,0.974
2016-Feb-09 13:15:00.000,13:15:00.000,12066.429,11746.545,2759.958,0.973
2016-Feb-09 13:00:00.000,13:00:00.000,11880.712,11580.185,2655.301,0.975
2016-Feb-09 12:45:00.000,12:45:00.000,12117.658,11798.698,2761.951,0.974
2016-Feb-09 12:30:00.000,12:30:00.000,12052.885,11741.256,2723.042,0.974
2016-Feb-09 12:15:00.000,12:15:00.000,12136.618,11818.534,2760.389,0.974
2016-Feb-09 12:00:00.000,12:00:00.000,12081.891,11745.673,2830.416,0.972
2016-Feb-09 11:45:00.000,11:45:00.000,11905.525,11584.936,2744.226,0.973
2016-Feb-09 11:30:00.000,11:30:00.000,11790.677,11472.782,2719.437,0.973
2016-Feb-09 11:15:00.000,11:15:00.000,11688.682,11360.029,2752.275,0.972
2016-Feb-09 11:00:00.000,11:00:00.000,11769.616,11441.642,2759.113,0.972
2016-Feb-09 10:45:00.000,10:45:00.000,11645.244,11317.75,2742.304,0.972
